# %ECSV 0.9
# ---
# datatype:
# - {name: wave, unit: um, datatype: float64, description: Wavelength}
# - {name: n0, datatype: float64, description: 'Real index, x-axis'}
# - {name: k0, datatype: float64, description: 'Imaginary index, x-axis'}
# - {name: n1, datatype: float64, description: 'Real index, y-axis'}
# - {name: k1, datatype: float64, description: 'Imaginary index, y-axis'}
# - {name: n2, datatype: float64, description: 'Real index, z-axis'}
# - {name: k2, datatype: float64, description: 'Imaginary index, z-axis'}
# meta: !!omap
# - {name: olivine 95/5 Mg/Fe}
# - {source: "Jena Laboratory Group for \u03BB<2 \u03BCm, otherwise Jaeger et al. (1998)"}
# - {comments: Jena Lab data degraded resolution from 46 cm^-1 grid with good agreement.}
# - rho: !astropy.units.Quantity
#     unit: !astropy.units.Unit {unit: g / cm3}
#     value: 3.3
# schema: astropy-2.0
wave n0 k0 n1 k1 n2 k2
0.238663484487 1.6721686814 0.00191553391378 1.6721686814 0.00191553391378 1.6721686814 0.00191553391378
0.241254523522 1.66704928704 0.00166956944465 1.66704928704 0.00166956944465 1.66704928704 0.00166956944465
0.243902439024 1.6629164023 0.00142361029311 1.6629164023 0.00142361029311 1.6629164023 0.00142361029311
0.246609124538 1.65881189433 0.00117764266746 1.65881189433 0.00117764266746 1.65881189433 0.00117764266746
0.249376558603 1.65554250689 0.000970363605642 1.65554250689 0.000970363605642 1.65554250689 0.000970363605642
0.252206809584 1.65229166348 0.000863787324646 1.65229166348 0.000863787324646 1.65229166348 0.000863787324646
0.255102040816 1.64970845637 0.00075719441919 1.64970845637 0.00075719441919 1.64970845637 0.00075719441919
0.258064516129 1.6471456222 0.000650591444188 1.6471456222 0.000650591444188 1.6471456222 0.000650591444188
0.261096605744 1.64511935568 0.000543997667529 1.64511935568 0.000543997667529 1.64511935568 0.000543997667529
0.264200792602 1.64310397123 0.00043744919899 1.64310397123 0.00043744919899 1.64310397123 0.00043744919899
0.267379679144 1.64152597945 0.000394338091566 1.64152597945 0.000394338091566 1.64152597945 0.000394338091566
0.270635994587 1.63995622333 0.000362010292442 1.63995622333 0.000362010292442 1.63995622333 0.000362010292442
0.27397260274 1.63872233166 0.000329669305617 1.63872233166 0.000329669305617 1.63872233166 0.000329669305617
0.277392510402 1.63749741452 0.000297341553488 1.63749741452 0.000297341553488 1.63749741452 0.000297341553488
0.280898876404 1.63654095705 0.000265012666365 1.63654095705 0.000265012666365 1.63654095705 0.000265012666365
0.284495021337 1.63541917419 0.000232672833658 1.63541917419 0.000232672833658 1.63541917419 0.000232672833658
0.28818443804 1.63095623181 0.000195539924516 1.63095623181 0.000195539924516 1.63095623181 0.000195539924516
0.29197080292 1.63091717759 0.000162553987079 1.63091717759 0.000162553987079 1.63091717759 0.000162553987079
0.295857988166 1.63087345777 0.000136698922786 1.63087345777 0.000136698922786 1.63087345777 0.000136698922786
0.299850074963 1.63272626274 0.000117638628861 1.63272626274 0.000117638628861 1.63272626274 0.000117638628861
0.303951367781 1.63078518457 0.000102971882514 1.63078518457 0.000102971882514 1.63078518457 0.000102971882514
0.308166409861 1.63074489998 9.21002770494e-05 1.63074489998 9.21002770494e-05 1.63074489998 9.21002770494e-05
0.3125 1.63070822325 8.41843006634e-05 1.63070822325 8.41843006634e-05 1.63070822325 8.41843006634e-05
0.316957210777 1.63067773199 7.77038685985e-05 1.63067773199 7.77038685985e-05 1.63067773199 7.77038685985e-05
0.32154340836 1.63065329249 7.07529513673e-05 1.63065329249 7.07529513673e-05 1.63065329249 7.07529513673e-05
0.326264274062 1.63063186498 6.48009744544e-05 1.63063186498 6.48009744544e-05 1.63063186498 6.48009744544e-05
0.331125827815 1.63061018057 5.90218818938e-05 1.63061018057 5.90218818938e-05 1.63061018057 5.90218818938e-05
0.336134453782 1.63058661372 5.25264710321e-05 1.63058661372 5.25264710321e-05 1.63058661372 5.25264710321e-05
0.341296928328 1.63056193251 4.48800312991e-05 1.63056193251 4.48800312991e-05 1.63056193251 4.48800312991e-05
0.346620450607 1.63053725376 3.71037816854e-05 1.63053725376 3.71037816854e-05 1.63053725376 3.71037816854e-05
0.352112676056 1.63051369125 2.9757656686e-05 1.63051369125 2.9757656686e-05 1.63051369125 2.9757656686e-05
0.357781753131 1.63049098448 2.40159135222e-05 1.63049098448 2.40159135222e-05 1.63049098448 2.40159135222e-05
0.363636363636 1.63047033633 2.01498591954e-05 1.63047033633 2.01498591954e-05 1.63047033633 2.01498591954e-05
0.369685767098 1.63044954644 1.80660315096e-05 1.63044954644 1.80660315096e-05 1.63044954644 1.80660315096e-05
0.375939849624 1.63043106907 1.73077517237e-05 1.63043106907 1.73077517237e-05 1.63043106907 1.73077517237e-05
0.38240917782 1.63041338577 1.6794734273e-05 1.63041338577 1.6794734273e-05 1.63041338577 1.6794734273e-05
0.389105058366 1.63039681781 1.58434188032e-05 1.63039681781 1.58434188032e-05 1.63039681781 1.58434188032e-05
0.39603960396 1.63038007698 1.44113493524e-05 1.63038007698 1.44113493524e-05 1.63038007698 1.44113493524e-05
0.403225806452 1.63036527658 1.35439787534e-05 1.63036527658 1.35439787534e-05 1.63036527658 1.35439787534e-05
0.41067761807 1.63035036615 1.13462343627e-05 1.63035036615 1.13462343627e-05 1.63035036615 1.13462343627e-05
0.418410041841 1.63033655874 1.10995468671e-05 1.63033655874 1.10995468671e-05 1.63033655874 1.10995468671e-05
0.426439232409 1.63032354736 1.16077967879e-05 1.63032354736 1.16077967879e-05 1.63032354736 1.16077967879e-05
0.434782608696 1.63031093943 1.16996617736e-05 1.63031093943 1.16996617736e-05 1.63031093943 1.16996617736e-05
0.443458980044 1.63030011113 1.13981499763e-05 1.63030011113 1.13981499763e-05 1.63030011113 1.13981499763e-05
0.452488687783 1.63029028777 1.20019728462e-05 1.63029028777 1.20019728462e-05 1.63029028777 1.20019728462e-05
0.461893764434 1.63028056849 1.07230045946e-05 1.63028056849 1.07230045946e-05 1.63028056849 1.07230045946e-05
0.471698113208 1.6302696203 1.02794935009e-05 1.6302696203 1.02794935009e-05 1.6302696203 1.02794935009e-05
0.481927710843 1.63025881769 8.61353905949e-06 1.63025881769 8.61353905949e-06 1.63025881769 8.61353905949e-06
0.492610837438 1.63024899432 9.00006383588e-06 1.63024899432 9.00006383588e-06 1.63024899432 9.00006383588e-06
0.503778337531 1.63023830822 6.73364894844e-06 1.63023830822 6.73364894844e-06 1.63023830822 6.73364894844e-06
0.515463917526 1.63022537942 5.8948646866e-06 1.63022537942 5.8948646866e-06 1.63022537942 5.8948646866e-06
0.527704485488 1.63020804716 5.61180345837e-06 1.63020804716 5.61180345837e-06 1.63020804716 5.61180345837e-06
0.540540540541 1.63018534291 4.87190070328e-06 1.63018534291 4.87190070328e-06 1.63018534291 4.87190070328e-06
0.554016620499 1.63015664217 4.39452038163e-06 1.63015664217 4.39452038163e-06 1.63015664217 4.39452038163e-06
0.568181818182 1.63012121649 4.60331202313e-06 1.63012121649 4.60331202313e-06 1.63012121649 4.60331202313e-06
0.583090379009 1.63007820082 5.39790687252e-06 1.63007820082 5.39790687252e-06 1.63007820082 5.39790687252e-06
0.59880239521 1.63002554017 6.4606742929e-06 1.63002554017 6.4606742929e-06 1.63002554017 6.4606742929e-06
0.615384615385 1.6299620932 7.58584671542e-06 1.6299620932 7.58584671542e-06 1.6299620932 7.58584671542e-06
0.632911392405 1.62988646107 8.80245433754e-06 1.62988646107 8.80245433754e-06 1.62988646107 8.80245433754e-06
0.651465798046 1.62979736388 9.00032101968e-06 1.62979736388 9.00032101968e-06 1.62979736388 9.00032101968e-06
0.671140939597 1.62969236683 9.29694152932e-06 1.62969236683 9.29694152932e-06 1.62969236683 9.29694152932e-06
0.692041522491 1.6295865219 1.09241215155e-05 1.6295865219 1.09241215155e-05 1.6295865219 1.09241215155e-05
0.714285714286 1.62949789086 1.41216848364e-05 1.62949789086 1.41216848364e-05 1.62949789086 1.41216848364e-05
0.738007380074 1.62939988534 1.89941533103e-05 1.62939988534 1.89941533103e-05 1.62939988534 1.89941533103e-05
0.763358778626 1.62929192719 2.6735304232e-05 1.62929192719 2.6735304232e-05 1.62929192719 2.6735304232e-05
0.790513833992 1.62917111447 3.71828739756e-05 1.62917111447 3.71828739756e-05 1.62917111447 3.71828739756e-05
0.819672131148 1.62903752282 4.9289076087e-05 1.62903752282 4.9289076087e-05 1.62903752282 4.9289076087e-05
0.851063829787 1.6288884167 6.09512308309e-05 1.6288884167 6.09512308309e-05 1.6288884167 6.09512308309e-05
0.884955752212 1.62872049386 7.32205881966e-05 1.62872049386 7.32205881966e-05 1.62872049386 7.32205881966e-05
0.921658986175 1.62853113266 9.19962033596e-05 1.62853113266 9.19962033596e-05 1.62853113266 9.19962033596e-05
0.961538461538 1.62831649348 0.000119933699715 1.62831649348 0.000119933699715 1.62831649348 0.000119933699715
1.00502512563 1.62807250731 0.000154980966959 1.62807250731 0.000154980966959 1.62807250731 0.000154980966959
1.05263157895 1.62779192334 0.000188349602635 1.62779192334 0.000188349602635 1.62779192334 0.000188349602635
1.10497237569 1.62746805402 0.000199279217196 1.62746805402 0.000199279217196 1.62746805402 0.000199279217196
1.16279069767 1.62709252886 0.000179770613075 1.62709252886 0.000179770613075 1.62709252886 0.000179770613075
1.22699386503 1.62665141837 0.000156257654284 1.62665141837 0.000156257654284 1.62665141837 0.000156257654284
1.2987012987 1.6261299219 0.000129778049588 1.6261299219 0.000129778049588 1.6261299219 0.000129778049588
1.37931034483 1.62550691973 9.14888257672e-05 1.62550691973 9.14888257672e-05 1.62550691973 9.14888257672e-05
1.47058823529 1.62475401823 4.91585016007e-05 1.62475401823 4.91585016007e-05 1.62475401823 4.91585016007e-05
1.57480314961 1.62383359598 2.18195889979e-05 1.62383359598 2.18195889979e-05 1.62383359598 2.18195889979e-05
1.69491525424 1.62268907968 1.1892071217e-05 1.62268907968 1.1892071217e-05 1.62268907968 1.1892071217e-05
1.83486238532 1.62124207783 1.20074937872e-05 1.62124207783 1.20074937872e-05 1.62124207783 1.20074937872e-05
2.0 1.61937539 1.22e-05 1.61937539 1.22e-05 1.61937539 1.22e-05
2.00000520001 1.61463 3.4e-05 1.61738 2.21e-05 1.626096 2.6e-05
2.00049372185 1.614623 3.4e-05 1.61738 2.21e-05 1.62609 2.7e-05
2.00098208201 1.614617 3.4e-05 1.61737 2.21e-05 1.626085 2.7e-05
2.00147108124 1.61461 3.4e-05 1.61737 2.21e-05 1.626079 2.7e-05
2.00196031954 1.614603 3.4e-05 1.61736 2.21e-05 1.626074 2.7e-05
2.0024493961 1.614597 3.4e-05 1.61736 2.21009e-05 1.626068 2.7e-05
2.00293911285 1.61459 3.4e-05 1.61735 2.22e-05 1.626063 2.7e-05
2.00342906919 1.614583 3.4e-05 1.61735 2.22e-05 1.626057 2.7e-05
2.00391886373 1.614577 3.4e-05 1.61734 2.22e-05 1.626052 2.7e-05
2.00440929958 1.61457 3.4e-05 1.61734 2.22e-05 1.626046 2.7e-05
2.00489997554 1.614563 3.4e-05 1.61733 2.22e-05 1.626041 2.7e-05
2.0053908918 1.614557 3.4e-05 1.61733 2.22008e-05 1.626035 2.7e-05
2.00588164616 1.61455 3.4e-05 1.61732 2.23e-05 1.62603 2.7e-05
2.00637304333 1.614543 3.4e-05 1.61731 2.23e-05 1.626024 2.7e-05
2.00686468133 1.614537 3.4e-05 1.61731 2.23e-05 1.626019 2.7e-05
2.00735615737 1.61453 3.4e-05 1.6173 2.23e-05 1.626013 2.7e-05
2.00784827735 1.614523 3.4e-05 1.6173 2.23e-05 1.626008 2.7e-05
2.00834063867 1.614516 3.4e-05 1.61729 2.23007e-05 1.626002 2.7e-05
2.00883283799 1.61451 3.4e-05 1.61729 2.24e-05 1.625996 2.7e-05
2.00932568236 1.614503 3.4e-05 1.61728 2.24e-05 1.625991 2.7e-05
2.00981876861 1.614496 3.4e-05 1.61728 2.24e-05 1.625985 2.7e-05
2.01031209693 1.614489 3.4e-05 1.61727 2.24e-05 1.62598 2.7e-05
2.01080526316 1.614483 3.5e-05 1.61727 2.24e-05 1.625974 2.7e-05
2.01129907595 1.614476 3.5e-05 1.61726 2.24005e-05 1.625968 2.7e-05
2.01179313134 1.614469 3.5e-05 1.61726 2.25e-05 1.625963 2.7e-05
2.01228702457 1.614462 3.5e-05 1.61725 2.25e-05 1.625957 2.7e-05
2.0127815655 1.614456 3.5e-05 1.61725 2.25e-05 1.625952 2.7e-05
2.01327634956 1.614449 3.5e-05 1.61724 2.25e-05 1.625946 2.7e-05
2.01377097141 1.614442 3.5e-05 1.61724 2.25e-05 1.625941 2.7e-05
2.01426624209 1.614435 3.5e-05 1.61723 2.25003e-05 1.625935 2.7e-05
2.01476175644 1.614429 3.5e-05 1.61722 2.26e-05 1.625929 2.7e-05
2.01525751464 1.614422 3.5e-05 1.61722 2.26e-05 1.625924 2.7e-05
2.01575311056 1.614415 3.5e-05 1.61721 2.26e-05 1.625918 2.7e-05
2.01624935682 1.614408 3.5e-05 1.61721 2.26e-05 1.625912 2.7e-05
2.01674584747 1.614401 3.5e-05 1.6172 2.26e-05 1.625907 2.7e-05
2.01724217577 1.614395 3.5e-05 1.6172 2.26002e-05 1.625901 2.7e-05
2.01773915556 1.614388 3.5e-05 1.61719 2.27e-05 1.625896 2.7e-05
2.01823638028 1.614381 3.5e-05 1.61719 2.27e-05 1.62589 2.7e-05
2.0187334426 1.614374 3.5e-05 1.61718 2.27e-05 1.625884 2.7e-05
2.01923115754 1.614367 3.5e-05 1.61718 2.27e-05 1.625879 2.7e-05
2.01972911797 1.61436 3.5e-05 1.61717 2.27e-05 1.625873 2.7e-05
2.02022732406 1.614354 3.5e-05 1.61717 2.27001e-05 1.625867 2.7e-05
2.02072536766 1.61435 3.5e-05 1.61716 2.28e-05 1.625865 2.7e-05
2.02122406542 1.614347 3.5e-05 1.61715 2.28e-05 1.625862 2.7e-05
2.02172300939 1.61434 3.5e-05 1.61715 2.28e-05 1.625856 2.7e-05
2.02222179081 1.614333 3.5e-05 1.61714 2.28e-05 1.62585 2.7e-05
2.02272122755 1.614326 3.5e-05 1.61714 2.28e-05 1.625845 2.8e-05
2.02322091104 1.614319 3.5e-05 1.61713 2.28e-05 1.625839 2.8e-05
2.02372043193 1.614312 3.5e-05 1.61713 2.28999e-05 1.625833 2.8e-05
2.02422060928 1.614305 3.5e-05 1.61712 2.29e-05 1.625828 2.8e-05
2.02472103394 1.614299 3.5e-05 1.61712 2.29e-05 1.625822 2.8e-05
2.02522170608 1.614292 3.5e-05 1.61711 2.29e-05 1.625816 2.8e-05
2.02572221555 1.614285 3.5e-05 1.61711 2.29e-05 1.625811 2.8e-05
2.02622338302 1.614278 3.5e-05 1.6171 2.29998e-05 1.625805 2.8e-05
2.02672479854 1.614271 3.5e-05 1.6171 2.3e-05 1.625799 2.8e-05
2.02722605131 1.614264 3.5e-05 1.61709 2.3e-05 1.625793 2.8e-05
2.02772796326 1.614257 3.5e-05 1.61708 2.3e-05 1.625788 2.8e-05
2.0282301238 1.61425 3.5e-05 1.61708 2.3e-05 1.625782 2.8e-05
2.02873212154 1.614243 3.5e-05 1.61707 2.3e-05 1.625776 2.8e-05
2.02923477962 1.614236 3.5e-05 1.61707 2.30996e-05 1.625771 2.8e-05
2.02973768685 1.614229 3.5e-05 1.61706 2.31e-05 1.625765 2.8e-05
2.03024084341 1.614223 3.6e-05 1.61706 2.31e-05 1.625759 2.8e-05
2.0307438371 1.614216 3.6e-05 1.61705 2.31e-05 1.625753 2.8e-05
2.03124749268 1.614209 3.6e-05 1.61705 2.31e-05 1.625748 2.8e-05
2.03175139815 1.614202 3.6e-05 1.61704 2.31e-05 1.625742 2.8e-05
2.03225514069 1.614195 3.6e-05 1.61703 2.31994e-05 1.625736 2.8e-05
2.0327595463 1.614188 3.6e-05 1.61703 2.32e-05 1.62573 2.8e-05
2.03326420235 1.614181 3.6e-05 1.61702 2.32e-05 1.625725 2.8e-05
2.03376869542 1.614174 3.6e-05 1.61702 2.32e-05 1.625719 2.8e-05
2.03427385273 1.614167 3.6e-05 1.61701 2.32e-05 1.625713 2.8e-05
2.03477926104 1.61416 3.6e-05 1.61701 2.32993e-05 1.625707 2.8e-05
2.03528492055 1.614153 3.6e-05 1.617 2.33e-05 1.625701 2.8e-05
2.03579041701 1.614146 3.6e-05 1.617 2.33e-05 1.625696 2.8e-05
2.03629657927 1.614139 3.6e-05 1.61699 2.33e-05 1.62569 2.8e-05
2.03680299329 1.614132 3.6e-05 1.61699 2.33e-05 1.625684 2.8e-05
2.03730924419 1.614125 3.6e-05 1.61698 2.33e-05 1.625678 2.8e-05
2.03781616208 1.614118 3.6e-05 1.61697 2.33992e-05 1.625672 2.8e-05
2.0383233323 1.614111 3.6e-05 1.61697 2.34e-05 1.625667 2.8e-05
2.03883033934 1.614104 3.6e-05 1.61696 2.34e-05 1.625661 2.8e-05
2.03933801457 1.614097 3.6e-05 1.61696 2.34e-05 1.625655 2.8e-05
2.03984594268 1.614089 3.6e-05 1.61695 2.34e-05 1.625649 2.8e-05
2.04035412386 1.614082 3.6e-05 1.61695 2.34991e-05 1.625643 2.8e-05
2.0408621418 1.614075 3.6e-05 1.61694 2.35e-05 1.625638 2.8e-05
2.0413708295 1.614068 3.6e-05 1.61694 2.35e-05 1.625632 2.8e-05
2.04187977085 1.614061 3.6e-05 1.61693 2.35e-05 1.625626 2.8e-05
2.0423885489 1.614054 3.6e-05 1.61692 2.35e-05 1.62562 2.8e-05
2.0428979979 1.614047 3.6e-05 1.61692 2.35e-05 1.625614 2.8e-05
2.04340770111 1.61404 3.6e-05 1.61691 2.35989e-05 1.625608 2.8e-05
2.04391724097 1.614033 3.6e-05 1.61691 2.36e-05 1.625602 2.8e-05
2.04442745298 1.614026 3.6e-05 1.6169 2.36e-05 1.625597 2.8e-05
2.04493791977 1.614019 3.6e-05 1.6169 2.36e-05 1.625591 2.8e-05
2.04544864155 1.614012 3.6e-05 1.61689 2.36e-05 1.625585 2.8e-05
2.04595919989 1.614005 3.6e-05 1.61689 2.36e-05 1.625579 2.8e-05
2.04647043198 1.613997 3.6e-05 1.61688 2.36988e-05 1.625573 2.9e-05
2.04698191962 1.61399 3.6e-05 1.61687 2.37e-05 1.625567 2.9e-05
2.04749324378 1.613983 3.6e-05 1.61687 2.37e-05 1.625561 2.9e-05
2.04800524289 1.613976 3.6e-05 1.61686 2.37e-05 1.625556 2.9e-05
2.04851749813 1.613969 3.7e-05 1.61686 2.37e-05 1.62555 2.9e-05
2.04902958983 1.613962 3.7e-05 1.61685 2.37986e-05 1.625544 2.9e-05
2.04954235769 1.613955 3.7e-05 1.61685 2.38e-05 1.625538 2.9e-05
2.05005538225 1.613948 3.7e-05 1.61684 2.38e-05 1.625532 2.9e-05
2.0505686637 1.61394 3.7e-05 1.61683 2.38e-05 1.625526 2.9e-05
2.05108178155 1.613933 3.7e-05 1.61683 2.38e-05 1.62552 2.9e-05
2.05159557717 1.613926 3.7e-05 1.61682 2.38985e-05 1.625514 2.9e-05
2.05210963026 1.613919 3.7e-05 1.61682 2.39e-05 1.625508 2.9e-05
2.0526235197 1.613912 3.7e-05 1.61681 2.39e-05 1.625502 2.9e-05
2.05313808811 1.613904 3.7e-05 1.61681 2.39e-05 1.625496 2.9e-05
2.05365291459 1.613897 3.7e-05 1.6168 2.39e-05 1.62549 2.9e-05
2.05416757735 1.61389 3.7e-05 1.61679 2.39e-05 1.625484 2.9e-05
2.0546829203 1.613883 3.7e-05 1.61679 2.39984e-05 1.625478 2.9e-05
2.0551985219 1.613876 3.7e-05 1.61678 2.4e-05 1.625472 2.9e-05
2.05571438233 1.613868 3.7e-05 1.61678 2.4e-05 1.625466 2.9e-05
2.05623007899 1.613861 3.7e-05 1.61677 2.4e-05 1.625461 2.9e-05
2.05674645746 1.613854 3.7e-05 1.61677 2.4e-05 1.625455 2.9e-05
2.05726309535 1.613847 3.7e-05 1.61676 2.40982e-05 1.625449 2.9e-05
2.05777956942 1.613839 3.7e-05 1.61676 2.41e-05 1.625443 2.9e-05
2.05829672653 1.613832 3.7e-05 1.61675 2.41e-05 1.625437 2.9e-05
2.05881414364 1.613825 3.7e-05 1.61674 2.41e-05 1.625431 2.9e-05
2.05933139688 1.613818 3.7e-05 1.61674 2.41e-05 1.625425 2.9e-05
2.05984933438 1.61381 3.7e-05 1.61673 2.41e-05 1.625419 2.9e-05
2.06036753248 1.613803 3.7e-05 1.61673 2.41981e-05 1.625413 2.9e-05
2.06088599137 1.613796 3.7e-05 1.61672 2.42e-05 1.625407 2.9e-05
2.06140428632 1.613789 3.7e-05 1.61671 2.42e-05 1.625401 2.9e-05
2.06192326718 1.613781 3.7e-05 1.61671 2.42e-05 1.625395 2.9e-05
2.06244250942 1.613774 3.7e-05 1.6167 2.42e-05 1.625389 2.9e-05
2.06296158766 1.613767 3.7e-05 1.6167 2.4298e-05 1.625383 2.9e-05
2.06348135304 1.613759 3.7e-05 1.61669 2.43e-05 1.625376 2.9e-05
2.0640013804 1.613752 3.7e-05 1.61669 2.43e-05 1.62537 2.9e-05
2.06452124372 1.613745 3.7e-05 1.61668 2.43e-05 1.625364 2.9e-05
2.06504179541 1.613737 3.7e-05 1.61667 2.43e-05 1.625358 2.9e-05
2.06556260968 1.61373 3.7e-05 1.61667 2.43979e-05 1.625352 2.9e-05
2.06608368672 1.613723 3.7e-05 1.61666 2.44e-05 1.625346 2.9e-05
2.06660459964 1.613715 3.8e-05 1.61666 2.44e-05 1.62534 2.9e-05
2.0671262026 1.613708 3.8e-05 1.61665 2.44e-05 1.625334 2.9e-05
2.06764806893 1.613701 3.8e-05 1.61665 2.44e-05 1.625328 2.9e-05
2.06816977109 1.613693 3.8e-05 1.61664 2.44e-05 1.625322 2.9e-05
2.06869216454 1.613686 3.8e-05 1.61663 2.44977e-05 1.625316 2.9e-05
2.06921482195 1.613679 3.8e-05 1.61663 2.45e-05 1.62531 3e-05
2.06973731515 1.613671 3.8e-05 1.61662 2.45e-05 1.625304 3e-05
2.07026050088 1.613664 3.8e-05 1.61662 2.45e-05 1.625298 3e-05
2.07078395118 1.613657 3.8e-05 1.61661 2.45e-05 1.625291 3e-05
2.07130766624 1.613649 3.8e-05 1.61661 2.45976e-05 1.625285 3e-05
2.07183121703 1.613642 3.8e-05 1.6166 2.46e-05 1.625279 3e-05
2.07235546201 1.613634 3.8e-05 1.61659 2.46e-05 1.625273 3e-05
2.07287997237 1.613627 3.8e-05 1.61659 2.46e-05 1.625267 3e-05
2.0734043184 1.613619 3.8e-05 1.61658 2.46e-05 1.625261 3e-05
2.07392935989 1.613612 3.8e-05 1.61658 2.46975e-05 1.625255 3e-05
2.07445466736 1.613605 3.8e-05 1.61657 2.47e-05 1.625249 3e-05
2.07497981045 1.613597 3.8e-05 1.61656 2.47e-05 1.625242 3e-05
2.07550565025 1.61359 3.8e-05 1.61656 2.47e-05 1.625236 3e-05
2.07603175664 1.613582 3.8e-05 1.61655 2.47e-05 1.62523 3e-05
2.07655812982 1.613575 3.8e-05 1.61655 2.47973e-05 1.625224 3e-05
2.07708433856 1.613567 3.8e-05 1.61654 2.48e-05 1.625218 3e-05
2.07761124569 1.61356 3.8e-05 1.61653 2.48e-05 1.625212 3e-05
2.07813842023 1.613553 3.8e-05 1.61653 2.48e-05 1.625206 3e-05
2.07866543028 1.613545 3.8e-05 1.61652 2.48e-05 1.625199 3e-05
2.07919313999 1.613538 3.8e-05 1.61652 2.48972e-05 1.625193 3e-05
2.07972111772 1.61353 3.8e-05 1.61651 2.49e-05 1.625187 3e-05
2.08024893091 1.613523 3.8e-05 1.61651 2.49e-05 1.625181 3e-05
2.08077744504 1.613515 3.8e-05 1.6165 2.49e-05 1.625175 3e-05
2.08130622779 1.613508 3.8e-05 1.61649 2.49e-05 1.625168 3e-05
2.08183527936 1.6135 3.8e-05 1.61649 2.49971e-05 1.625162 3e-05
2.08236416634 1.613493 3.8e-05 1.61648 2.5e-05 1.625156 3e-05
2.08289375596 1.613485 3.8e-05 1.61648 2.5e-05 1.62515 3e-05
2.08342361502 1.613478 3.8e-05 1.61647 2.5e-05 1.625144 3e-05
2.08395330944 1.61347 3.8e-05 1.61646 2.5e-05 1.625137 3e-05
2.08448370778 1.613462 3.8e-05 1.61646 2.5e-05 1.625131 3e-05
2.08501437617 1.613455 3.8e-05 1.61645 2.50969e-05 1.625125 3e-05
2.08554487988 1.613447 3.9e-05 1.61645 2.51e-05 1.625119 3e-05
2.08607608879 1.61344 3.9e-05 1.61644 2.51e-05 1.625112 3e-05
2.08660756838 1.613432 3.9e-05 1.61643 2.51e-05 1.625106 3e-05
2.08713931885 1.613425 3.9e-05 1.61643 2.51e-05 1.6251 3e-05
2.08767090457 1.613417 3.9e-05 1.61642 2.51968e-05 1.625094 3e-05
2.08820319721 1.61341 3.9e-05 1.61642 2.52e-05 1.625087 3e-05
2.08873576135 1.613402 3.9e-05 1.61641 2.52e-05 1.625081 3e-05
2.0892681607 1.613394 3.9e-05 1.6164 2.52e-05 1.625075 3e-05
